Iași	8.17	100.0	58	1.1
Suceava	8.04	100.0	15	0.3
Brașov	8.18	95.2	63	1.9
Arad	8.38	100.0	21	0.8
București	8.02	90.4	52	0.3
Cluj	8.32	100.0	40	0.9
Prahova	8.55	98.0	49	0.9
Gorj	7.01	100.0	4	0.1
Timiș	7.59	92.9	14	0.3
Bacău	7.59	90.6	32	0.9
Maramureș	7.78	83.3	6	0.2
Botoșani	7.86	94.7	19	0.7
Vaslui	7.52	95.0	20	0.8
Hunedoara	8.21	95.5	22	0.9
Sibiu	7.59	75.0	4	0.2
Dâmbovița	7.91	100.0	10	0.3
Brăila	9.40	100.0	1	0.1
Bihor	8.28	85.7	7	0.2
Vrancea	9.24	100.0	4	0.2
Harghita	8.48	94.7	19	0.9
Tulcea	8.11	96.7	30	2.6
Olt	8.90	100.0	1	0.0
Neamț	8.20	100.0	2	0.1
Ialomița	7.74	100.0	5	0.3
Alba	7.52	100.0	12	0.5
Constanța	8.23	96.2	26	0.5
Covasna	7.77	100.0	22	1.8
Galați	8.26	100.0	7	0.2
Ilfov	7.03	84.6	13	1.1
Mureș	8.45	100.0	3	0.1
Sălaj	6.51	100.0	6	0.4
Bistrița-Năsăud	7.10	100.0	3	0.2
Argeș	7.60	100.0	4	0.1
Buzău	7.62	100.0	2	0.1
Giurgiu	7.47	100.0	3	0.3
Dolj	8.82	100.0	2	0.0
Satu-Mare	7.33	100.0	4	0.2
Călărași	4.45	50.0	4	0.3
Mehedinți	6.33	100.0	2	0.1
